year,type,weight_lbs,est_weight,ott,city,state,state_code,latitude,longitude,nearest_station
2017,Giant Pumpkin,1452.0,1175.0,374.0,Jackson,Wisconsin,WI,43.3238889,-88.16666670000002,USC00473058
2017,Giant Pumpkin,1450.0,1266.0,384.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991
2017,Giant Pumpkin,1450.0,1284.0,386.0,Cornelius,Oregon,OR,45.52,-123.0586111,USS0023D02S
2017,Giant Pumpkin,1447.0,1487.0,408.0,Otsego,Minnesota,MN,45.2741667,-93.5911111,USC00210190
2017,Giant Pumpkin,1446.0,0.0,0.0,Comstock Park,Michigan,MI,43.0386111,-85.67,USW00094860
2017,Giant Pumpkin,1441.0,1525.0,412.0,Ellendale,Minnesota,MN,43.8727778,-93.3011111,USC00210075
2017,Giant Pumpkin,1438.5,1999.0,460.0,Watertown,South Dakota,SD,44.89944439999999,-97.1147222,USW00014946
2017,Giant Pumpkin,1438.5,1492.0,409.0,Marshfield,Massachusetts,MA,42.09166670000001,-70.70611109999999,USC00193624
2017,Giant Pumpkin,1436.5,1563.0,416.0,Marshfield,Massachusetts,MA,42.09166670000001,-70.70611109999999,USC00193624
2017,Giant Pumpkin,1435.0,1431.0,402.0,Rocky Hill,Connecticut,CT,41.6647222,-72.63972220000002,USW00014740
2017,Giant Pumpkin,1431.0,1316.0,390.0,Ipswich,Massachusetts,MA,42.6791667,-70.8416667,USC00193276
2017,Giant Pumpkin,1427.0,1459.0,405.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991
2017,Giant Pumpkin,1426.0,1449.0,404.0,Seymour,Wisconsin,WI,44.515,-88.33027779999998,USW00014898
2017,Giant Pumpkin,1425.5,0.0,0.0,Readfield,Maine,ME,44.3877778,-69.96722220000001,USW00014605
2017,Giant Pumpkin,1420.5,1619.0,422.0,Standish,Michigan,MI,43.98305560000001,-83.9588889,USW00014845
2017,Giant Pumpkin,1418.0,1478.0,407.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265
2017,Giant Pumpkin,1418.0,1511.0,411.0,Colorado Springs,Colorado,CO,38.8338889,-104.8208333,USW00093037
2017,Giant Pumpkin,1415.5,1421.0,401.0,Billerica,Massachusetts,MA,42.5583333,-71.2694444,USC00193276
2017,Giant Pumpkin,1409.0,1496.0,409.0,Clayton,California,CA,37.9411111,-121.9347222,USW00093241
2017,Giant Pumpkin,1409.0,1463.0,406.0,Roselle,Illinois,IL,41.9847222,-88.0797222,USW00094846
2017,Giant Pumpkin,1406.5,1699.0,430.0,Jackson,Wisconsin,WI,43.3238889,-88.16666670000002,USC00473058
2017,Giant Pumpkin,1403.0,1478.0,407.0,Torrance,California,CA,33.8358333,-118.3397222,USW00003167
2017,Giant Pumpkin,1401.0,1403.0,399.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1400.0,1568.0,417.0,Nampa,Idaho,ID,43.5408333,-116.5625,USW00024131
2017,Giant Pumpkin,1399.0,1506.0,410.0,West Paris,Maine,ME,44.3241667,-70.5744444,USC00173570
2017,Giant Pumpkin,1396.5,1478.0,407.0,Waterville,New York,NY,42.9311111,-75.38027779999999,USW00014771
2017,Giant Pumpkin,1391.0,1389.0,398.0,Ipswich,Massachusetts,MA,42.6791667,-70.8416667,USC00193276
2017,Giant Pumpkin,1388.0,1563.0,416.0,Sumner,Washington,WA,47.2033333,-122.2391667,USW00024233
2017,Giant Pumpkin,1385.0,1468.0,406.0,Santa Rosa,California,CA,38.4405556,-122.7133333,USC00043578
2017,Giant Pumpkin,1384.0,1496.0,409.0,Grand Rapids,Michigan,MI,42.9633333,-85.6680556,USW00094860
2017,Giant Pumpkin,1384.0,1375.0,396.0,Jackson,Pennsylvania,PA,41.8380556,-75.59111109999998,USW00054789
2017,Giant Pumpkin,1382.0,1449.0,404.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265
2017,Giant Pumpkin,1377.5,1417.0,401.0,Comstock Park,Michigan,MI,43.0386111,-85.67,USW00094860
2017,Giant Pumpkin,1374.5,1302.0,388.0,Massillon,Ohio,OH,40.7966667,-81.5216667,USW00014895
2017,Giant Pumpkin,1366.0,1398.0,399.0,Oneida,Tennessee,TN,36.4980556,-84.5127778,USC00406493
2017,Giant Pumpkin,1365.5,1459.0,405.0,Jackson,Pennsylvania,PA,41.8380556,-75.59111109999998,USW00054789
2017,Giant Pumpkin,1361.5,1329.0,391.0,Boscawen,New Hampshire,NH,43.315,-71.62138890000001,USC00274234
2017,Giant Pumpkin,1360.0,1244.0,382.0,Clinton,Iowa,IA,41.84444439999999,-90.1886111,USC00131635
2017,Giant Pumpkin,1358.0,1398.0,399.0,Bellingham,Massachusetts,MA,42.0866667,-71.475,USC00198757
2017,Giant Pumpkin,1353.0,1275.0,385.0,Helenwood,Tennessee,TN,36.4297222,-84.5441667,USC00406493
2017,Giant Pumpkin,1346.0,1352.0,394.0,Pittsford,Vermont,VT,43.7066667,-73.02861109999998,USW00014742
2017,Giant Pumpkin,1342.0,1222.0,379.0,Oneida,Tennessee,TN,36.4980556,-84.5127778,USC00406493
2017,Giant Pumpkin,1340.0,1284.0,386.0,Delevan,New York,NY,42.4891667,-78.48111109999998,USC00301625
2017,Giant Pumpkin,1339.5,1506.0,410.0,Puyallup,Washington,WA,47.1855556,-122.2916667,USW00024233
2017,Giant Pumpkin,1337.0,1459.0,405.0,Morgantown,West Virginia,WV,39.6294444,-79.95611109999999,USW00013736
2017,Giant Pumpkin,1335.5,1412.0,400.0,Comstock Park,Michigan,MI,43.0386111,-85.67,USW00094860
2017,Giant Pumpkin,1335.0,1240.0,381.0,Dallas,Oregon,OR,44.9194444,-123.31583329999998,USW00024232
2017,Giant Pumpkin,1334.0,0.0,0.0,Nobleboro,Maine,ME,44.07944439999999,-69.4855556,USW00014605
2017,Giant Pumpkin,1331.0,1338.0,392.0,Helenwood,Tennessee,TN,36.4297222,-84.5441667,USC00406493
2017,Giant Pumpkin,1328.0,1200.0,377.0,Dry Pond,Virginia,VA,36.5833333,-80.3447222,USW00013741
2017,Giant Pumpkin,1327.0,1412.0,400.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1326.5,1417.0,401.0,Vernal,Utah,UT,40.4555556,-109.5280556,USS0010J10S
2017,Giant Pumpkin,1325.5,1298.0,388.0,Jackson,Wisconsin,WI,43.3238889,-88.16666670000002,USC00473058
2017,Giant Pumpkin,1325.0,1307.0,389.0,Ipswich,Massachusetts,MA,42.6791667,-70.8416667,USC00193276
2017,Giant Pumpkin,1324.0,1298.0,388.0,Herald,California,CA,38.2958333,-121.2433333,USW00023271
2017,Giant Pumpkin,1323.0,1196.0,376.0,Georgetown,Delaware,DE,38.69,-75.3858333,USW00013781
2017,Giant Pumpkin,1319.5,1347.0,393.0,Canfield,Ohio,OH,41.025,-80.7611111,USW00014852
2017,Giant Pumpkin,1318.5,1347.0,393.0,Merrimack,New Hampshire,NH,42.865,-71.4938889,USC00274234
2017,Giant Pumpkin,1315.0,1248.0,382.0,Castleton,Vermont,VT,43.61055560000001,-73.1802778,USW00014742
2017,Giant Pumpkin,1314.0,1468.0,406.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1314.0,1284.0,386.0,Vernal,Utah,UT,40.4555556,-109.5280556,USS0010J10S
2017,Giant Pumpkin,1313.0,1257.0,383.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1313.0,1196.0,376.0,Griffith,Indiana,IN,41.5283333,-87.42361109999999,USC00123078
2017,Giant Pumpkin,1312.0,0.0,0.0,Grand Rapids,Michigan,MI,42.9633333,-85.6680556,USW00094860
2017,Giant Pumpkin,1311.0,1248.0,382.0,Wallingford,Connecticut,CT,41.4569444,-72.8236111,USC00060227
2017,Giant Pumpkin,1308.0,1357.0,394.0,Colorado Springs,Colorado,CO,38.8338889,-104.8208333,USW00093037
2017,Giant Pumpkin,1307.5,1370.0,396.0,Standish,Michigan,MI,43.98305560000001,-83.9588889,USW00014845
2017,Giant Pumpkin,1306.0,1302.0,388.0,Blairsville,Georgia,GA,34.8761111,-83.95833329999998,USC00098740
2017,Giant Pumpkin,1306.0,1113.0,366.0,Seymour,Wisconsin,WI,44.515,-88.33027779999998,USW00014898
2017,Giant Pumpkin,1301.5,0.0,0.0,Billerica,Massachusetts,MA,42.5583333,-71.2694444,USC00193276
2017,Giant Pumpkin,1300.5,1144.0,370.0,Somerset,Kentucky,KY,37.0919444,-84.60416670000002,USW00093820
2017,Giant Pumpkin,1295.0,1187.0,375.0,Redmond,Washington,WA,47.6741667,-122.1202778,USW00094290
2017,Giant Pumpkin,1292.5,1257.0,383.0,Erie,Pennsylvania,PA,42.1291667,-80.0852778,USW00014860
2017,Giant Pumpkin,1292.0,1196.0,376.0,Vancouver,Washington,WA,45.6388889,-122.6602778,USC00458773
2017,Giant Pumpkin,1291.0,1144.0,370.0,Ellendale,Minnesota,MN,43.8727778,-93.3011111,USC00210075
2017,Giant Pumpkin,1291.0,1257.0,383.0,Conneaut,Ohio,OH,41.9475,-80.55444440000002,USW00014852
2017,Giant Pumpkin,1286.0,1170.0,373.0,Long Valley,New Jersey,NJ,40.7858333,-74.7805556,USW00014792
2017,Giant Pumpkin,1284.5,1463.0,406.0,Swampscott,Massachusetts,MA,42.4708333,-70.9180556,USW00014739
2017,Giant Pumpkin,1279.5,1253.0,383.0,Rocky Hill,Connecticut,CT,41.6647222,-72.63972220000002,USW00014740
2017,Giant Pumpkin,1276.0,1302.0,388.0,Pittsford,Vermont,VT,43.7066667,-73.02861109999998,USW00014742
2017,Giant Pumpkin,1273.5,1165.0,373.0,Sanford,Maine,ME,43.4391667,-70.77472220000001,USC00173862
2017,Giant Pumpkin,1268.0,1302.0,388.0,Bonners Ferry,Idaho,ID,48.6913889,-116.3152778,USS0016A08S
2017,Giant Pumpkin,1267.0,0.0,0.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USW00014821
2017,Giant Pumpkin,1266.6,1170.0,373.0,Alexandria,Indiana,IN,40.2627778,-85.6758333,USC00126420
2017,Giant Pumpkin,1266.0,1338.0,392.0,Springfield,Vermont,VT,43.2983333,-72.4827778,USC00437054
2017,Giant Pumpkin,1265.5,1196.0,376.0,Oak Harbor,Washington,WA,48.2933333,-122.6419444,USW00024217
2017,Giant Pumpkin,1262.5,1191.0,376.0,Roselle,Illinois,IL,41.9847222,-88.0797222,USW00094846
2017,Giant Pumpkin,1261.0,1293.0,387.0,Peosta,Iowa,IA,42.4505556,-90.8502778,USW00094908
2017,Giant Pumpkin,1256.0,1366.0,395.0,Fairfax,Vermont,VT,44.6652778,-73.00916670000002,USW00014742
2017,Giant Pumpkin,1254.0,0.0,0.0,Grand Rapids,Michigan,MI,42.9633333,-85.6680556,USW00094860
2017,Giant Pumpkin,1253.0,1161.0,372.0,Connellsville,Pennsylvania,PA,40.0177778,-79.58972220000003,USC00366111
2017,Giant Pumpkin,1248.0,1248.0,382.0,Gays Mills,Wisconsin,WI,43.3175,-90.8447222,USC00474373
2017,Giant Pumpkin,1247.0,1174.0,374.0,Alexandria,Indiana,IN,40.2627778,-85.6758333,USC00126420
2017,Giant Pumpkin,1247.0,0.0,0.0,Santa Rosa,California,CA,38.4405556,-122.7133333,USC00043578
2017,Giant Pumpkin,1246.0,1248.0,382.0,Suring,Wisconsin,WI,44.9991667,-88.3719444,USW00014898
2017,Giant Pumpkin,1244.0,1076.0,362.0,Somerset,Kentucky,KY,37.0919444,-84.60416670000002,USW00093820
2017,Giant Pumpkin,1242.5,1293.0,387.0,Brandon,Wisconsin,WI,43.7352778,-88.78111109999998,USC00478540
2017,Giant Pumpkin,1237.0,1347.0,393.0,Spring Hope,North Carolina,NC,35.945,-78.1122222,USW00013722
2017,Giant Pumpkin,1237.0,1311.0,389.0,Peosta,Iowa,IA,42.4505556,-90.8502778,USW00094908
2017,Giant Pumpkin,1234.0,0.0,0.0,Standish,Michigan,MI,43.98305560000001,-83.9588889,USW00014845
2017,Giant Pumpkin,1232.0,1302.0,388.0,Girard,Ohio,OH,41.1538889,-80.7016667,USW00014852
2017,Giant Pumpkin,1231.0,0.0,0.0,North Pole,Alaska,AK,64.7511111,-147.3494444,USW00026411
2017,Giant Pumpkin,1225.5,1170.0,373.0,Happy Valley,Oregon,OR,45.44694439999999,-122.52916670000002,USC00356750
2017,Giant Pumpkin,1222.0,1298.0,388.0,Armada,Michigan,MI,42.8441667,-82.8844444,USW00094847
2017,Giant Pumpkin,1220.0,1076.0,362.0,Salem,Oregon,OR,44.9430556,-123.0338889,USW00024232
2017,Giant Pumpkin,1212.0,1213.0,378.0,Covington,Washington,WA,47.3483333,-122.1136111,USW00024233
2017,Giant Pumpkin,1207.5,1110.0,366.0,Mokelumne Hill,California,CA,38.3005556,-120.7052778,USW00023271
2017,Giant Pumpkin,1205.5,1357.0,394.0,North Tonawanda,New York,NY,43.0386111,-78.8644444,USW00014733
2017,Giant Pumpkin,1204.5,1051.0,359.0,Somerset,Kentucky,KY,37.0919444,-84.60416670000002,USW00093820
2017,Giant Pumpkin,1204.0,1275.0,385.0,Puyallup,Washington,WA,47.1855556,-122.2916667,USW00024233
2017,Giant Pumpkin,1204.0,1275.0,385.0,Williamston,Michigan,MI,42.6888889,-84.2830556,USW00014826
2017,Giant Pumpkin,1195.5,1222.0,379.0,Littleton,Colorado,CO,39.6133333,-105.0161111,USC00058995
2017,Giant Pumpkin,1189.0,1118.0,367.0,Vancouver,Washington,WA,45.6388889,-122.6602778,USC00458773
2017,Giant Pumpkin,1187.5,1051.0,359.0,Castle Rock,Washington,WA,46.2752778,-122.9063889,USC00455110
2017,Giant Pumpkin,1178.0,1174.0,374.0,Yuba City,California,CA,39.140555600000006,-121.6158333,USW00023271
2017,Giant Pumpkin,1177.0,1298.0,388.0,Anoka,Minnesota,MN,45.1977778,-93.3869444,USC00210190
2017,Giant Pumpkin,1175.0,1157.0,372.0,Laotto,Indiana,IN,41.2902778,-85.1980556,USW00014827
2017,Giant Pumpkin,1172.0,1085.0,363.0,Anchorage,Alaska,AK,61.2180556,-149.90027780000003,USW00026491
2017,Giant Pumpkin,1171.0,1209.0,378.0,Billerica,Massachusetts,MA,42.5583333,-71.2694444,USC00193276
2017,Giant Pumpkin,1167.0,1148.0,371.0,Ipswich,Massachusetts,MA,42.6791667,-70.8416667,USC00193276
2017,Giant Pumpkin,1164.0,1352.0,394.0,Wheat Ridge,Colorado,CO,39.7661111,-105.07666670000002,USC00058995
2017,Giant Pumpkin,1164.0,1217.0,379.0,Springfield,Vermont,VT,43.2983333,-72.4827778,USC00437054
2017,Giant Pumpkin,1161.5,1118.0,367.0,Vancouver,Washington,WA,45.6388889,-122.6602778,USC00458773
2017,Giant Pumpkin,1160.0,1093.0,364.0,Vancouver,Washington,WA,45.6388889,-122.6602778,USC00458773
2017,Giant Pumpkin,1154.5,1293.0,387.0,Osceola Mills,Pennsylvania,PA,40.85,-78.27083329999998,USC00363417
2017,Giant Pumpkin,1154.0,1316.0,390.0,South Hero,Vermont,VT,44.6452778,-73.30277779999999,USW00014742
2017,Giant Pumpkin,1152.5,1235.0,381.0,Susquehanna,Pennsylvania,PA,41.9433333,-75.6,USW00054789
2017,Giant Pumpkin,1149.0,1248.0,382.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1148.0,1215.0,378.0,Greene,Rhode Island,RI,41.6911111,-71.74638890000001,USW00014765
2017,Giant Pumpkin,1147.0,1148.0,371.0,Sioux Falls,South Dakota,SD,43.55,-96.7,USW00014944
2017,Giant Pumpkin,1139.0,1200.0,377.0,Merrimack,New Hampshire,NH,42.865,-71.4938889,USC00274234
2017,Giant Pumpkin,1137.0,1135.0,369.0,Albany,Minnesota,MN,45.63,-94.5697222,USC00214861
2017,Giant Pumpkin,1136.0,1170.0,373.0,Castro Valley,California,CA,37.6941667,-122.0852778,USW00023272
2017,Giant Pumpkin,1134.0,1106.0,366.0,Honesdale,Pennsylvania,PA,41.5766667,-75.25916670000002,USW00054789
2017,Giant Pumpkin,1129.0,1170.0,373.0,Frankfort,Ohio,OH,39.40138889999999,-83.1808333,USC00339220
2017,Giant Pumpkin,1118.0,1047.0,359.0,Clyde,North Carolina,NC,35.53333329999999,-82.9108333,USC00311420
2017,Giant Pumpkin,1118.0,0.0,0.0,Wheat Ridge,Colorado,CO,39.7661111,-105.07666670000002,USC00058995
2017,Giant Pumpkin,1116.0,1085.0,363.0,Monaca,Pennsylvania,PA,40.6872222,-80.2716667,USW00094823
2017,Giant Pumpkin,1115.5,1035.0,357.0,Williamston,Michigan,MI,42.6888889,-84.2830556,USW00014826
2017,Giant Pumpkin,1113.5,1076.0,362.0,Brushton,New York,NY,44.8302778,-74.51388890000001,USC00304996
2017,Giant Pumpkin,1111.5,1275.0,385.0,Williamston,Michigan,MI,42.6888889,-84.2830556,USW00014826
2017,Giant Pumpkin,1107.0,1152.0,371.0,Jefferson,Maine,ME,44.2066667,-69.4530556,USW00014605
2017,Giant Pumpkin,1105.0,1060.0,360.0,Minot,North Dakota,ND,48.2325,-101.2958333,USC00325638
2017,Giant Pumpkin,1100.0,1011.0,354.0,Happy Valley,Oregon,OR,45.44694439999999,-122.52916670000002,USC00356750
2017,Giant Pumpkin,1097.5,1093.0,364.0,Brushton,New York,NY,44.8302778,-74.51388890000001,USC00304996
2017,Giant Pumpkin,1097.5,1093.0,364.0,Alexandria,Indiana,IN,40.2627778,-85.6758333,USC00126420
2017,Giant Pumpkin,1096.0,1161.0,372.0,Monaca,Pennsylvania,PA,40.6872222,-80.2716667,USW00094823
2017,Giant Pumpkin,1093.0,1122.0,368.0,Roseville,California,CA,38.7522222,-121.2869444,USW00023271
2017,Giant Pumpkin,1093.0,0.0,0.0,Plainwell,Michigan,MI,42.44,-85.6488889,USW00094860
2017,Giant Pumpkin,1086.0,1165.0,373.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USW00014821
2017,Giant Pumpkin,1086.0,1068.0,361.0,Honesdale,Pennsylvania,PA,41.5766667,-75.25916670000002,USW00054789
2017,Giant Pumpkin,1082.0,893.0,339.0,Somerset,Kentucky,KY,37.0919444,-84.60416670000002,USW00093820
2017,Giant Pumpkin,1080.5,1097.0,365.0,Salisbury,Massachusetts,MA,42.84166670000001,-70.86111109999999,USC00193276
2017,Giant Pumpkin,1075.5,1076.0,362.0,New Middletown,Ohio,OH,40.9611111,-80.5577778,USW00014852
2017,Giant Pumpkin,1070.0,1131.0,369.0,Somerset Center,Michigan,MI,42.0511111,-84.4136111,USC00203823
2017,Giant Pumpkin,1069.5,1051.0,359.0,Cornelius,Oregon,OR,45.52,-123.0586111,USS0023D02S
2017,Giant Pumpkin,1068.0,1110.0,366.0,Pleasant Grove,Utah,UT,40.3641667,-111.7377778,USS0011J21S
2017,Giant Pumpkin,1066.5,1248.0,382.0,Jackson,Pennsylvania,PA,41.8380556,-75.59111109999998,USW00054789
2017,Giant Pumpkin,1066.0,1002.0,353.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USW00014837
2017,Giant Pumpkin,1066.0,1157.0,372.0,Santa Rosa,California,CA,38.4405556,-122.7133333,USC00043578
2017,Giant Pumpkin,1062.0,1051.0,359.0,Santa Rosa,California,CA,38.4405556,-122.7133333,USC00043578
2017,Giant Pumpkin,1060.0,1060.0,360.0,Connellsville,Pennsylvania,PA,40.0177778,-79.58972220000003,USC00366111
2017,Giant Pumpkin,1059.0,931.0,344.0,Clackamas,Oregon,OR,45.4077778,-122.5691667,USC00356750
2017,Giant Pumpkin,1058.5,0.0,0.0,Sanford,Maine,ME,43.4391667,-70.77472220000001,USC00173862
2017,Giant Pumpkin,1055.5,1159.0,372.0,West Paris,Maine,ME,44.3241667,-70.5744444,USC00173570
2017,Giant Pumpkin,1050.5,863.0,335.0,Dry Pond,Virginia,VA,36.5833333,-80.3447222,USW00013741
2017,Giant Pumpkin,1050.0,1051.0,359.0,Oak Harbor,Washington,WA,48.2933333,-122.6419444,USW00024217
2017,Giant Pumpkin,1048.0,1131.0,369.0,Peosta,Iowa,IA,42.4505556,-90.8502778,USW00094908
2017,Giant Pumpkin,1039.0,1068.0,361.0,Dallas,Oregon,OR,44.9194444,-123.31583329999998,USW00024232
2017,Giant Pumpkin,1036.0,974.0,350.0,Anoka,Minnesota,MN,45.1977778,-93.3869444,USC00210190
2017,Giant Pumpkin,1035.0,1127.0,368.0,Averill Park,New York,NY,42.6338889,-73.5541667,USW00014735
2017,Giant Pumpkin,1035.0,1122.0,368.0,Springfield,Vermont,VT,43.2983333,-72.4827778,USC00437054
2017,Giant Pumpkin,1033.0,1043.0,358.0,Napa,California,CA,38.2972222,-122.2844444,USW00093241
2017,Giant Pumpkin,1030.0,1002.0,353.0,Northfield,Minnesota,MN,44.4583333,-93.1613889,USW00014922
2017,Giant Pumpkin,1026.0,1097.0,365.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USW00014821
2017,Giant Pumpkin,1022.0,1127.0,368.0,Parker,Colorado,CO,39.5186111,-104.7608333,USC00058022
2017,Giant Pumpkin,1016.0,990.0,352.0,Delevan,New York,NY,42.4891667,-78.48111109999998,USC00301625
2017,Giant Pumpkin,1006.0,1064.0,361.0,London,Ohio,OH,39.8863889,-83.4483333,USC00331785
2017,Giant Pumpkin,1002.0,0.0,0.0,Haslett,Michigan,MI,42.7469444,-84.4011111,USW00014826
2017,Giant Pumpkin,1001.0,1011.0,354.0,Buffalo,Minnesota,MN,45.1719444,-93.8744444,USW00014926
2017,Giant Pumpkin,995.5,1122.0,368.0,Billerica,Massachusetts,MA,42.5583333,-71.2694444,USC00193276
2017,Giant Pumpkin,995.0,1101.0,365.0,Santa Rosa,California,CA,38.4405556,-122.7133333,USC00043578
2017,Giant Pumpkin,993.0,1183.0,375.0,Centennial,Colorado,CO,39.5791667,-104.8763889,USC00058022
2017,Giant Pumpkin,992.0,1051.0,359.0,Pocatello,Idaho,ID,42.8713889,-112.4447222,USS0012G17S
2017,Giant Pumpkin,989.0,1068.0,361.0,Whitehall,New York,NY,43.55555560000001,-73.4041667,USC00304102
2017,Giant Pumpkin,981.0,0.0,0.0,Olympia,Washington,WA,47.03805560000001,-122.8994444,USW00024227
2017,Giant Pumpkin,979.5,1043.0,358.0,Veazie,Maine,ME,44.8386111,-68.7058333,USW00014606
2017,Giant Pumpkin,977.0,978.0,350.0,Griffith,Indiana,IN,41.5283333,-87.42361109999999,USC00123078
2017,Giant Pumpkin,974.0,978.0,350.0,Parker,Colorado,CO,39.5186111,-104.7608333,USC00058022
2017,Giant Pumpkin,974.0,1055.0,360.0,Leechburg,Pennsylvania,PA,40.6269444,-79.6058333,USC00366111
2017,Giant Pumpkin,972.0,931.0,344.0,Happy Valley,Oregon,OR,45.44694439999999,-122.52916670000002,USC00356750
2017,Giant Pumpkin,969.0,986.0,351.0,Randleman,North Carolina,NC,35.8177778,-79.80333329999998,USW00013723
2017,Giant Pumpkin,968.5,1110.0,366.0,Clinton,Iowa,IA,41.84444439999999,-90.1886111,USC00131635
2017,Giant Pumpkin,965.5,1039.0,358.0,Williamston,Michigan,MI,42.6888889,-84.2830556,USW00014826
2017,Giant Pumpkin,965.5,978.0,350.0,Midway,Utah,UT,40.5122222,-111.4736111,USS0011J21S
2017,Giant Pumpkin,965.0,1068.0,361.0,Leechburg,Pennsylvania,PA,40.6269444,-79.6058333,USC00366111
2017,Giant Pumpkin,957.5,1002.0,353.0,Swanzey,New Hampshire,NH,42.8697222,-72.2822222,USC00274234
2017,Giant Pumpkin,954.5,1118.0,367.0,Brigham City,Utah,UT,41.5102778,-112.0147222,USS0011J11S
2017,Giant Pumpkin,951.0,986.0,351.0,Parker,South Dakota,SD,43.3975,-97.1361111,USC00395360
2017,Giant Pumpkin,944.5,970.0,349.0,Bountiful,Utah,UT,40.8894444,-111.88,USC00420819
2017,Giant Pumpkin,944.0,1055.0,360.0,Sioux Falls,South Dakota,SD,43.55,-96.7,USW00014944
2017,Giant Pumpkin,943.5,939.0,345.0,Midway,Utah,UT,40.5122222,-111.4736111,USS0011J21S
2017,Giant Pumpkin,941.5,1144.0,370.0,Albany,Oregon,OR,44.6366667,-123.1047222,USW00024232
2017,Giant Pumpkin,941.0,967.0,349.0,Dyer,Indiana,IN,41.4941667,-87.5216667,USC00123078
2017,Giant Pumpkin,940.0,0.0,0.0,Pinconning,Michigan,MI,43.8536111,-83.965,USW00014845
2017,Giant Pumpkin,936.0,963.0,348.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USW00024233
2017,Giant Pumpkin,935.0,900.0,340.0,Pinnacle,North Carolina,NC,36.3291667,-80.4333333,USW00013723
2017,Giant Pumpkin,930.5,916.0,342.0,Middleton,Massachusetts,MA,42.595,-71.0166667,USC00193276
2017,Giant Pumpkin,929.5,878.0,337.0,Clearbrook,Minnesota,MN,47.6919444,-95.4308333,USC00214861
2017,Giant Pumpkin,927.0,959.0,348.0,Poultney,Vermont,VT,43.51694439999999,-73.2366667,USW00014742
2017,Giant Pumpkin,926.0,1051.0,359.0,Massillon,Ohio,OH,40.7966667,-81.5216667,USW00014895
2017,Giant Pumpkin,925.5,978.0,350.0,Dyer,Indiana,IN,41.4941667,-87.5216667,USC00123078
2017,Giant Pumpkin,925.0,842.0,332.0,Frenchburg,Kentucky,KY,37.9508333,-83.6258333,USW00003889
2017,Giant Pumpkin,922.5,885.0,338.0,Fairfield,Connecticut,CT,41.1411111,-73.2641667,USW00094702
2017,Giant Pumpkin,921.0,912.0,342.0,Huntington,Vermont,VT,44.3252778,-72.98777779999998,USW00014742
2017,Giant Pumpkin,920.5,885.0,338.0,Vancouver,Washington,WA,45.6388889,-122.6602778,USC00458773
2017,Giant Pumpkin,917.5,923.0,343.0,Anacortes,Washington,WA,48.5127778,-122.6113889,USW00024217
2017,Giant Pumpkin,916.0,1011.0,354.0,Jericho,Vermont,VT,44.5038889,-72.9980556,USW00014742
2017,Giant Pumpkin,912.5,0.0,0.0,Jefferson,Maine,ME,44.2066667,-69.4530556,USW00014605
2017,Giant Pumpkin,910.5,939.0,345.0,Markesan,Wisconsin,WI,43.7072222,-88.99,USC00478540
2017,Giant Pumpkin,910.0,1076.0,362.0,Jericho,Vermont,VT,44.5038889,-72.9980556,USW00014742
2017,Giant Pumpkin,905.0,963.0,348.0,Laotto,Indiana,IN,41.2902778,-85.1980556,USW00014827
2017,Giant Pumpkin,902.5,889.0,339.0,Duxbury,Massachusetts,MA,42.0416667,-70.67277779999998,USC00193624
2017,Giant Pumpkin,900.0,874.0,337.0,Manhattan,Kansas,KS,39.1836111,-96.5713889,USW00013996
2017,Giant Pumpkin,898.5,790.0,325.0,Anacortes,Washington,WA,48.5127778,-122.6113889,USW00024217
2017,Giant Pumpkin,894.5,963.0,348.0,Puyallup,Washington,WA,47.1855556,-122.2916667,USW00024233
2017,Giant Pumpkin,891.0,939.0,345.0,Aitkin,Minnesota,MN,46.5330556,-93.71,USC00213303
2017,Giant Pumpkin,890.0,885.0,338.0,Cayuga,Indiana,IN,39.9486111,-87.4597222,USC00122620
2017,Giant Pumpkin,888.5,626.0,301.0,Grass Valley,California,CA,39.2191667,-121.06,USS0020K31S
2017,Giant Pumpkin,886.5,859.0,335.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USW00093824
2017,Giant Pumpkin,886.0,986.0,351.0,Osceola,Wisconsin,WI,45.32055560000001,-92.7047222,USW00014991
2017,Giant Pumpkin,885.0,978.0,350.0,Joliet,Illinois,IL,41.525,-88.0816667,USW00094846
2017,Giant Pumpkin,883.0,927.0,344.0,Aptos,California,CA,36.9772222,-121.8983333,USW00023272
